open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,L14,H14,%K,%D,up,down,flat
111339.8,111408.0,110947.7,110977.5,62.290134,111213.36666666668,111149.17939564679,111238.93333333335,110899.98388650652,249.1955091402633,272.59366651966576,110199.0,111782.6,49.160141449860895,70.92068704218217,1,0,0
110977.5,111193.6,110900.1,111168.4,131.753638,111243.71666666667,111152.13641170113,111232.01538461537,110919.86656158011,232.26985012101068,264.5289032399347,110442.2,111782.6,54.17785735601256,58.45879744653132,1,0,0
111168.4,111400.0,111024.2,111365.7,171.652709,111252.125,111184.99234836249,111250.78205128205,110952.89126072232,232.1010876401706,258.0433401199819,110442.2,111782.6,68.89734407639466,57.411780960756026,0,0,1
111365.7,111488.2,111188.3,111374.3,96.622595,111248.74166666665,111214.11660246056,111269.5782051282,110984.10672289104,230.00987956952304,252.43664800989015,110713.1,111782.6,61.823281907433106,61.63282777994676,0,1,0
111374.3,111407.0,110977.3,111059.5,96.208526,111228.05,111190.32943285124,111240.46410256409,110989.6914100843,200.63802276694332,242.0769229613008,110882.0,111782.6,19.709082833666315,50.14323627249802,0,0,1
111059.5,111133.6,110900.0,111046.3,86.177169,111221.02500000001,111168.17105856644,111212.50256410256,110993.88463896695,174.28641959949164,228.51882228893896,110882.0,111782.6,18.24339329336019,33.25858601148653,0,0,1
111046.3,111161.8,110845.1,111019.5,78.27316,111217.22499999999,111145.29858801776,111181.49871794869,110995.78207311755,149.51651490021322,212.71836081119383,110845.1,111782.6,18.602666666666046,18.851714264564176,0,0,1
111019.5,111101.7,110977.1,111023.8,38.020616,111196.38333333335,111126.6064975535,111151.74102564101,110997.85747510885,128.74902244465193,195.92449313788546,110845.1,111782.6,19.06133333333302,18.635797764453077,0,1,0
111023.8,111074.7,110717.9,110787.9,79.688991,111171.47499999999,111074.49780562219,111088.89743589744,110982.30506954523,92.19273607696232,175.17814172570087,110717.9,111782.6,6.574621959237271,14.746207319745436,0,1,0
110787.9,110855.9,110668.4,110701.6,54.215037,111126.10833333334,111017.12891244954,111016.60897435897,110961.51210143077,55.61681101877184,151.26587558431507,110668.4,111782.6,2.97971638844115,9.538557227003805,1,0,0
110701.6,110839.8,110567.2,110814.0,98.918144,111056.52500000001,110985.87831053422,110968.59230769229,110950.58527910255,35.2930314316618,128.07130675378443,110567.2,111782.6,20.306072075037118,9.95347014090517,0,1,0
110814.0,110889.0,110675.7,110724.8,53.511745,111005.27499999998,110945.71241660588,110917.55769230769,110933.86044361348,11.851972992400988,104.82744000150775,110567.2,111782.6,12.9669244693109,12.084237644263046,1,0,0
110724.8,110853.4,110540.7,110787.0,115.268514,110989.39999999998,110921.29512174343,110883.97692307692,110922.98189223469,-1.6867704912583577,83.52459790295454,110540.7,111685.6,21.512795877369292,18.261930807239093,1,0,0
110787.0,111128.9,110787.0,111100.1,80.239057,110983.70833333333,110948.80356455213,110901.00769230768,110936.10175206917,12.70181248296285,69.3600408189562,110540.7,111488.2,59.039577836412526,31.173099394364232,0,0,1
111100.1,111285.0,111054.2,111126.2,135.01297,110963.75,110976.0953238518,110922.92948717948,110950.18310376775,25.912220084050205,60.670476671974995,110540.7,111488.2,61.794195250659634,47.44885632148047,0,1,0
111126.2,111144.4,110982.2,111027.6,57.00303,110934.85833333334,110984.01912018229,110932.75256410257,110955.91768867384,28.101431508446694,54.15666763926934,110540.7,111488.2,51.387862796834696,57.40721196130227,1,0,0
111027.6,111280.0,110900.0,111134.9,77.676625,110941.14166666666,111007.23156323117,110963.5282051282,110969.17563766096,38.05592557021009,50.93651922545749,110540.7,111488.2,62.71240105540866,58.631486367634324,1,0,0
111134.9,111330.4,111106.5,111313.5,61.424682,110963.40833333333,111054.34978427252,111020.81410256411,110994.68114598237,59.66863829015347,52.68294303839669,110540.7,111407.0,89.20697218053796,67.76907867759377,1,0,0
111313.5,111484.6,111163.4,111475.4,111.74662,111001.40000000001,111119.12674053828,111099.58205128205,111030.28994998366,88.83679055461835,59.91371254164102,110540.7,111484.6,99.02532047886307,83.64823123826989,0,0,1
111475.4,111488.6,111315.3,111451.9,85.182378,111037.075,111170.32262660933,111168.88974358972,111061.52032405895,108.80230255037895,69.6914305433886,110540.7,111488.6,96.1282835742155,94.78685874453883,1,0,0
111451.9,111721.6,111425.0,111514.8,163.934325,111097.65000000001,111223.3191455925,111242.38589743589,111095.09659635088,128.22254924161825,81.39765428303454,110540.7,111721.6,82.48793293250898,92.54717899519585,0,1,0
111514.8,111610.0,111400.0,111448.0,92.835,111159.84999999999,111257.88543088596,111296.28589743591,111121.23758921376,136.64784167219477,92.44769176086659,110540.7,111721.6,76.83123041747787,85.1491489747341,1,0,0
111448.0,111630.9,111448.0,111518.5,100.135104,111218.55833333333,111297.97997998043,111351.46282051281,111150.6644344572,147.3155455232336,103.42126251334,110540.7,111721.6,82.80125328139518,80.706805543794,0,1,0
111518.5,111876.8,111035.1,111118.5,241.051692,111251.36666666665,111270.36767536805,111336.06923076924,111148.28188375666,122.08579161138914,107.15416833294984,110540.7,111876.8,43.245266072898765,67.62591659059059,1,0,0
111118.5,111488.1,111069.6,111347.0,141.527976,111298.03333333333,111282.15726377296,111350.78205128205,111163.00174421913,119.15551955382398,109.55443857712467,110540.7,111876.8,60.3472793952548,62.131266249849574,1,0,0
111347.0,111923.7,111099.9,111472.5,467.029159,111329.06666666667,111311.44076165404,111377.62307692308,111185.92754094364,125.5132207104034,112.74619500378041,110540.7,111923.7,67.37527114967483,56.98927220594279,0,0,1
