open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,up,down,flat
26253.97,26443.86,25650.0,25909.69,6639.956775,26188.54416666667,26121.926413784735,26016.492820512824,26699.503683165756,-577.5772693810213,-666.2852000781677,0,0,1
25909.69,25948.55,25798.01,25899.97,1705.038172,26170.2075,26087.779273202468,25972.0967948718,26640.27896589422,-552.499692691752,-643.5280986008846,0,0,1
25899.97,26040.0,25570.01,25845.02,4935.832373,26013.96166666667,26050.431692709783,25922.067948717948,26581.370894346503,-530.9392016367201,-621.0103192080518,0,1,0
25845.02,25899.99,24899.97,25166.2,11871.00632,25836.314166666667,25914.39604767751,25791.64307692308,26476.543420691207,-562.1473730136968,-609.2377299691808,1,0,0
25166.2,26577.52,25136.39,25837.97,18304.737927,25827.978333333333,25902.638194188665,25791.89782051282,26429.24168582519,-526.6034916365243,-592.7108823026495,1,0,0
25837.97,26407.38,25762.17,26220.63,9658.379402,25862.53,25951.560010467332,25852.30576923077,26413.788968356657,-462.2289578893251,-566.6144974199847,1,0,0
26220.63,26877.97,26126.12,26524.75,9762.287861,25917.26833333333,26039.74308578005,25954.185769230768,26422.00830403394,-382.26521825389136,-529.744641586766,0,0,1
26524.75,26886.59,26225.74,26602.75,5479.545904,25969.833333333332,26126.35953412158,26059.64448717949,26435.396577809202,-309.0370436876219,-485.60312200693716,0,0,1
26602.75,26772.04,26450.0,26561.99,2778.163604,26031.334999999995,26193.379605795184,26150.74551282051,26444.773868341854,-251.39426254666978,-438.76135011488367,0,0,1
26561.99,26619.97,26398.0,26525.99,2146.406128,26092.408333333336,26244.55043567285,26226.84628205128,26450.789878094307,-206.23944242145808,-392.2569685761986,1,0,0
26525.99,27425.91,26376.0,26764.81,10614.16231,26176.145000000004,26324.590368646255,26330.292692307696,26474.0506278651,-149.46025921884575,-343.697626704728,1,0,0
26764.81,27482.99,26670.55,27206.21,9127.181065,26255.498333333333,26460.224158085293,26488.764230769237,26528.28465543065,-68.06049734535554,-288.5702008328535,0,0,1
27206.21,27388.6,26798.39,27122.01,11251.370304,26356.524999999998,26562.03736453371,26622.07371794872,26572.26431058393,-10.226946050221159,-232.90154987632704,0,1,0
